Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Viridiplantae (green plants),Neochloris aquatica ( 3099 ),Neochloris ( 3098 ),0,0,0,0.41,0.39,0.03,0.03,0.0,0.0,0.0,0.0
Viridiplantae (green plants),Festuca pratensis ( 4608 ),Festuca ( 4605 ),0,0,0,0.67,0.23,0.03,0.03,0.0,0.0,0.0,0.0
Eukaryotes,Vahlkampfia sp. AK-2007 ( 452007 ),Vahlkampfia ( 5770 ),0,0,0,0.37,0.35,0.03,0.03,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Fistulifera solaris ( 1519565 ),Fistulifera ( 880756 ),0,0,0,0.4,0.31,0.03,0.03,0.0,0.0,0.0,0.0
Viridiplantae (green plants),Carica papaya ( 3649 ),Carica ( 3648 ),0,0,0,0.32,0.32,0.03,0.03,0.0,0.0,0.0,0.0
Fungi,Lactarius atromarginatus ( 1141349 ),Lactarius ( 34444 ),0,0,0,0.23,0.09,0.03,0.03,0.0,0.0,0.0,0.0
Bacteria,Chlorochromatium aggregatum ( 330924 ),Chlorochromatium ( 330923 ),0,0,0,0.11,0.11,0.03,0.03,0.0,0.0,0.0,0.0
Panarthropoda,Acricotopus lucens ( 59808 ),Acricotopus ( 59807 ),0,0,0,0.09,0.09,0.03,0.03,0.0,0.0,0.0,0.0
Mammalia,Lipotes vexillifer ( 118797 ),Lipotes ( 118796 ),0,0,0,0.01,0.01,1.21,1.21,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Phaeodactylum tricornutum ( 2850 ),Phaeodactylum ( 2849 ),0,0,0,0.03,0.03,0.03,0.03,0.0,0.0,0.0,0.0
Caudovirales (dsDNA phages),Propionibacterium phage PHL141 ( 1647433 ),No genus ( -1 ),0,0,0,0.29,0.0,0.07,0.0,0.0,0.0,0.0,0.0
Ectomycorrhizal fungi (plant symbiotes),uncultured ectomycorrhizal fungus ( 224424 ),No genus ( -1 ),0,0,0,-0.19,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Bacteria,uncultured Prevotellaceae bacterium ( 370804 ),No genus ( -1 ),0,0,0,-0.1,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Caudovirales (dsDNA phages),Propionibacterium phage PHL301 ( 1647442 ),No genus ( -1 ),0,0,0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Unclassified Phage,Acinetobacter phage RL-2015 ( 1604868 ),No genus ( -1 ),0,3,0,100.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium JM9_G5 ( 542543 ),No genus ( -1 ),0,0,0,-0.25,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Artificial Sequences,Shuttle vector pCXJ3 ( 42872 ),No genus ( -1 ),0,0,0,0.09,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Bacteria,uncultured Comamonadaceae bacterium ( 165437 ),No genus ( -1 ),0,0,0,-0.33,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Bacteria,bacterium GI921 ( 480946 ),No genus ( -1 ),0,2,0,70.17,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Bacteria,uncultured Pasteurellales bacterium ( 446040 ),No genus ( -1 ),0,3,0,100.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Artificial Sequences,Expression vector pOPINM ( 425269 ),No genus ( -1 ),0,0,0,0.14,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Bacteria,uncultured delta proteobacterium ( 34034 ),No genus ( -1 ),0,0,0,-0.12,0.0,0.13,0.0,0.0,0.0,0.0,0.0
Artificial Sequences,Expression vector pNIC28-Bsa4 ( 420517 ),No genus ( -1 ),0,0,0,-0.15,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Bacteria,uncultured Firmicutes bacterium ( 344338 ),No genus ( -1 ),0,0,0,-0.29,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Caudovirales (dsDNA phages),Propionibacterium phage PHL095 ( 1647428 ),No genus ( -1 ),0,0,0,0.1,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Unclassified Sequence (synthetic),uncultured microorganism ( 358574 ),No genus ( -1 ),0,0,0,-0.31,0.0,0.1,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured marine bacterium Ant4E12 ( 360424 ),No genus ( -1 ),0,0,0,-0.08,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured rumen bacterium ( 136703 ),No genus ( -1 ),0,0,0,-0.19,0.0,0.1,0.0,0.0,0.0,0.0,0.0
Bacteria,uncultured Microgenomates bacterium ( 174293 ),No genus ( -1 ),0,0,0,2.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Caudovirales (dsDNA phages),Propionibacterium phage PHL132 ( 1647432 ),No genus ( -1 ),0,0,0,-0.09,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Fungi,Leotiomycetes sp. Liu 1-3 ( 592827 ),No genus ( -1 ),0,0,0,-0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Bacteria,uncultured beta proteobacterium CBNPD1 BAC clone 578 ( 417305 ),No genus ( -1 ),0,0,0,-0.12,0.0,0.03,0.0,-0.23,0.0,0.07,0.0
Bacteria,[Bacteroides] pectinophilus ( 384638 ),No genus ( -1 ),0,0,0,-0.1,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Bacteria,planctomycete str. 639 ( 149589 ),No genus ( -1 ),0,0,0,0.05,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium 182_09_J11 ( 1500396 ),No genus ( -1 ),0,0,0,1.93,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Artificial Sequences,Cloning vector pCALn ( 43136 ),No genus ( -1 ),0,0,0,-0.31,0.0,0.16,0.0,0.0,0.0,0.0,0.0
Artificial Sequences,Cloning vector pControl-1 ( 399598 ),No genus ( -1 ),0,0,0,0.55,0.0,0.07,0.0,0.0,0.0,0.0,0.0
Eukaryotes,uncultured Tintinnida ( 1572338 ),No genus ( -1 ),0,3,0,100.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium AD12-A11 ( 526644 ),No genus ( -1 ),0,0,0,-0.1,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Artificial Sequences,Cloning vector lambda TXF97 ( 43300 ),No genus ( -1 ),0,0,0,-0.19,0.0,0.07,0.0,0.0,0.0,0.0,0.0
Bacteria,uncultured Bacteroidetes bacterium ( 152509 ),No genus ( -1 ),0,0,0,-0.2,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Bacteria,uncultured Acidobacteria bacterium ( 171953 ),No genus ( -1 ),0,0,0,-0.33,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Artificial Sequences,Cloning vector pDRIVE ( 404219 ),No genus ( -1 ),0,0,0,29.71,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Bacteria,Porphyromonadaceae bacterium ING2-E5B ( 1562970 ),No genus ( -1 ),0,0,0,-0.15,0.0,0.07,0.0,-0.1,0.0,0.07,0.0
Unclassified Sequence (synthetic),uncultured organism ( 155900 ),No genus ( -1 ),0,0,0,-0.28,0.0,0.23,0.0,0.0,0.0,0.0,0.0
Caudovirales (dsDNA phages),Propionibacterium phage PAS50 ( 504553 ),No genus ( -1 ),0,0,0,-0.11,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Fungi,uncultured soil fungus ( 167647 ),No genus ( -1 ),0,0,0,-0.35,0.0,0.07,0.0,0.0,0.0,0.0,0.0
Bacteria,uncultured Candidatus Saccharibacteria bacterium ( 179883 ),No genus ( -1 ),0,0,0,-0.17,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Bacteria,Methylophilaceae bacterium MMS-2-53 ( 1581557 ),No genus ( -1 ),0,0,0,-0.28,0.0,0.07,0.0,0.0,0.0,0.0,0.0
Artificial Sequences,Expression vector pT7MT ( 387955 ),No genus ( -1 ),0,0,0,-0.19,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Viridiplantae (green plants),Nicotiana tabacum/Hyoscyamus niger cybrid ( 1520274 ),No genus ( -1 ),0,1,0,39.29,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Bacteria,Comamonadaceae bacterium A1 ( 1458425 ),No genus ( -1 ),0,0,0,-0.31,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Bacteria,Comamonadaceae bacterium B1 ( 1458426 ),No genus ( -1 ),0,0,0,-0.31,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium HF0770_27E13 ( 542526 ),No genus ( -1 ),0,0,0,-0.22,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium HF0500_24B12 ( 542512 ),No genus ( -1 ),0,0,0,-0.31,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Artificial Sequences,Cloning vector pQLinkH ( 405933 ),No genus ( -1 ),0,0,0,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium HF0010_04H24 ( 542472 ),No genus ( -1 ),0,0,0,-0.23,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium ARCTIC46_A_12 ( 542438 ),No genus ( -1 ),0,0,0,0.21,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium ARCTIC23_C_02 ( 542411 ),No genus ( -1 ),0,0,0,0.35,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium ARCTIC09_G_06 ( 542394 ),No genus ( -1 ),0,0,0,-0.08,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium ARCTIC08_C_07 ( 542390 ),No genus ( -1 ),0,0,0,1.16,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Bacteria,Gram-negative bacterium B5P-1 ( 170694 ),No genus ( -1 ),0,0,0,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Eukaryotes,uncultured eukaryote ( 100272 ),No genus ( -1 ),0,0,0,-0.5,0.0,0.07,0.0,0.0,0.0,0.0,0.0
Bacteria,uncultured Saprospiraceae bacterium ( 261514 ),No genus ( -1 ),0,0,0,-0.01,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Bacteria,bacterium EBAD25 ( 1195816 ),No genus ( -1 ),0,0,0,-0.34,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Bacteria,bacterium EBAD29 ( 1195820 ),No genus ( -1 ),0,0,0,-0.23,0.0,0.07,0.0,0.0,0.0,0.0,0.0
Bacteria,bacterium EBAD30 ( 1195821 ),No genus ( -1 ),0,0,0,-0.29,0.0,0.07,0.0,0.0,0.0,0.0,0.0
Bacteria,bacterium EBAD32 ( 1195823 ),No genus ( -1 ),0,0,0,-0.07,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium ( 77133 ),No genus ( -1 ),0,-2,0,-0.31,0.0,9.31,0.0,0.0,0.0,0.0,0.0
Bacteria,uncultured cyanobacterium ( 1211 ),No genus ( -1 ),0,0,0,-0.16,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Bacteria,uncultured Phyllobacteriaceae bacterium ( 257462 ),No genus ( -1 ),0,0,0,-0.11,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Artificial Sequences,synthetic construct ( 32630 ),No genus ( -1 ),0,0,0,-0.2,0.0,0.23,0.0,-0.02,0.0,1.67,0.0
Bacteria,uncultured Sphingobacteria bacterium ( 246143 ),No genus ( -1 ),0,0,0,-0.29,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Bacteria,bacterium JB18 ( 239795 ),No genus ( -1 ),0,3,0,100.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Caudovirales (dsDNA phages),Propionibacterium phage P14.4 ( 1229784 ),No genus ( -1 ),0,0,0,-0.09,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Caudovirales (dsDNA phages),Propionibacterium phage P105 ( 1229788 ),No genus ( -1 ),0,0,0,-0.1,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Caudovirales (dsDNA phages),Propionibacterium phage ATCC29399B_T ( 1229793 ),No genus ( -1 ),0,0,0,-0.09,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium contig00010 ( 1181502 ),No genus ( -1 ),0,2,0,65.2,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium OSs83 ( 66159 ),No genus ( -1 ),0,0,0,-0.15,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Bacteria,Opitutaceae bacterium TAV5 ( 794903 ),No genus ( -1 ),0,0,0,-0.26,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Stramenopiles (heterokonts),Spumella-like flagellate JBNZ39 ( 293202 ),No genus ( -1 ),0,3,0,100.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Artificial Sequences,Shuttle vector pAZILcos ( 1041405 ),No genus ( -1 ),0,0,0,14.58,0.0,0.07,0.0,0.0,0.0,0.0,0.0
Bacteria,uncultured alpha proteobacterium ( 91750 ),No genus ( -1 ),0,0,0,-0.32,0.0,0.2,0.0,0.0,0.0,0.0,0.0
Artificial Sequences,Expression plasmid pBAD-IEE ( 915494 ),No genus ( -1 ),0,1,0,60.43,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Bacteria,Pseudomonas sp. ( 306 ),No genus ( -1 ),0,0,0,-0.22,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Bacteria,uncultured Chitinophagaceae bacterium ( 866510 ),No genus ( -1 ),0,0,0,-0.11,0.0,0.13,0.0,0.0,0.0,0.0,0.0
Bacteria,uncultured gamma proteobacterium ( 86473 ),No genus ( -1 ),0,0,0,-0.23,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Bacteria,uncultured beta proteobacterium ( 86027 ),No genus ( -1 ),0,0,0,-0.2,0.0,0.2,0.0,-0.1,0.0,0.03,0.0
Artificial Sequences,Cloning vector pLacCOs1 ( 1090868 ),No genus ( -1 ),0,0,0,0.15,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Bacteria,bacterium EBAD26 ( 1195817 ),No genus ( -1 ),0,0,0,-0.12,0.0,0.1,0.0,0.0,0.0,0.0,0.0
Artificial Sequences,Shuttle vector pWW102B ( 312804 ),No genus ( -1 ),0,3,0,100.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium zdt-25h12 ( 325464 ),No genus ( -1 ),0,0,0,-0.31,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Archaea,uncultured archaeon ( 115547 ),No genus ( -1 ),0,0,0,-0.39,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Unclassified Sequence (synthetic),unidentified ( 32644 ),No genus ( -1 ),0,0,0,-0.25,0.0,0.39,0.0,0.0,0.0,0.0,0.0
Bacteria,uncultured bacterium FukuN21 ( 124655 ),No genus ( -1 ),0,0,0,1.29,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Bacteria,Flammeovirgaceae bacterium 311 ( 1257021 ),No genus ( -1 ),0,0,0,-0.13,0.0,0.07,0.0,0.0,0.0,0.0,0.0
Bacteria,chlamydia-associated clinical sample L2-comp1 ( 131417 ),No genus ( -1 ),0,0,0,0.97,0.0,0.07,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium 293 ( 698389 ),No genus ( -1 ),0,0,0,0.26,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Bacteria,uncultured Bacilli bacterium ( 224209 ),No genus ( -1 ),0,0,0,-0.23,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Fungi,fungal sp. I12F-02276 ( 1293611 ),No genus ( -1 ),0,3,0,100.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium 98 ( 698395 ),No genus ( -1 ),0,0,0,-0.09,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium 89 ( 698393 ),No genus ( -1 ),0,0,0,3.91,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Bacteria,uncultured Enterobacteriaceae bacterium ( 218034 ),No genus ( -1 ),0,0,0,-0.14,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Bacteria,uncultured Caulobacteraceae bacterium ( 211442 ),No genus ( -1 ),0,0,0,0.12,0.0,0.07,0.0,0.0,0.0,0.0,0.0
Artificial Sequences,Expression vector pSlip7 ( 231707 ),No genus ( -1 ),0,0,0,2.64,0.0,0.07,0.0,0.0,0.0,0.0,0.0
Viridiplantae (green plants),Lolium perenne ( 4522 ),Lolium ( 4520 ),0,0,0,-0.02,-0.04,0.03,0.03,0.0,0.0,0.0,0.0
Bacteria,Candidatus Methylomirabilis oxyfera ( 671143 ),Candidatus Methylomirabilis ( 1170227 ),0,0,0,-0.03,-0.03,0.03,0.03,0.0,0.0,0.0,0.0
Bacteria,Basilea psittacipulmonis ( 1472345 ),Basilea ( 1472344 ),0,0,0,-0.03,-0.03,0.03,0.03,0.0,0.0,0.0,0.0
Bacteria,Bradyrhizobium sp. Cj3-3 ( 152100 ),Bradyrhizobium ( 374 ),0,0,-5,0.01,-0.31,0.03,8.78,0.0,-0.35,0.0,5.64
Bacteria,uncultured Massilia sp. ( 169973 ),Massilia ( 149698 ),0,0,0,0.01,-0.2,0.03,0.07,0.0,-0.3,0.0,0.26
Bacteria,Neisseria zoodegmatis ( 326523 ),Neisseria ( 482 ),0,0,-1,0.02,-0.17,0.03,2.52,0.0,-0.29,0.0,0.72
Bacteria,Legionella longbeachae ( 450 ),Legionella ( 445 ),0,0,0,-0.02,-0.19,0.03,0.03,0.0,-0.48,0.0,0.1
Bacteria,uncultured Polyangium sp. ( 211930 ),Polyangium ( 55 ),0,0,0,-0.06,-0.06,0.03,0.03,0.0,0.0,0.0,0.0
Viridiplantae (green plants),Picea abies ( 3329 ),Picea ( 3328 ),0,0,0,-0.05,-0.07,0.03,0.26,0.0,0.0,0.0,0.0
Bacteria,Parachlamydia acanthamoebae ( 83552 ),Parachlamydia ( 83551 ),0,0,0,-0.06,-0.07,0.03,0.03,0.0,0.0,0.0,0.0
Bacteria,Curtobacterium flaccumfaciens ( 2035 ),Curtobacterium ( 2034 ),0,0,0,-0.01,-0.21,0.07,0.13,0.0,0.0,0.0,0.0
Bacteria,Chondromyces crocatus ( 52 ),Chondromyces ( 50 ),0,0,0,-0.03,-0.04,0.16,0.16,0.0,0.0,0.0,0.0
Bacteria,Rivularia sp. PCC 7116 ( 373994 ),Rivularia ( 373984 ),0,0,0,-0.08,-0.09,0.03,0.03,0.0,0.0,0.0,0.0
Bacteria,Oerskovia turbata ( 1713 ),Oerskovia ( 162491 ),0,0,0,0.5,-0.01,0.03,0.03,0.0,0.0,0.0,0.0
Bacteria,Snodgrassella alvi ( 1196083 ),Snodgrassella ( 1193515 ),0,0,0,-0.09,-0.09,0.03,0.03,0.0,0.0,0.0,0.0
Caudovirales (dsDNA phages),Enterobacteria phage lambda ( 10710 ),Lambdalikevirus ( 186765 ),0,0,0,-0.1,-0.1,0.03,0.03,0.0,0.0,0.0,0.0
Bacteria,Bradyrhizobium sp. USDA 3177 ( 155412 ),Bradyrhizobium ( 374 ),0,0,-5,-0.03,-0.31,0.03,8.78,0.0,-0.35,0.0,5.64
Bacteria,Bifidobacterium indicum ( 1691 ),Bifidobacterium ( 1678 ),0,0,0,0.05,-0.2,0.03,0.33,0.0,-0.41,0.0,0.07
Bacteria,Bradyrhizobium sp. CMVU02 ( 1300040 ),Bradyrhizobium ( 374 ),0,0,-5,-0.04,-0.31,0.03,8.78,0.0,-0.35,0.0,5.64
Bacteria,uncultured Parabacteroides sp. ( 512312 ),Parabacteroides ( 375288 ),0,0,0,-0.09,-0.13,0.03,0.07,0.0,0.0,0.0,0.0
