Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Mammalia,Gorilla gorilla ( 9593 ),Gorilla ( 9592 ),0,0,0,0.33,0.33,0.36,0.36,0.0,0.0,0.0,0.0
Bacteria,Streptococcus constellatus ( 76860 ),Streptococcus ( 1301 ),0,0,23,0.08,-0.03,0.73,249.63,3.14,0.12,0.09,86.81
Bacteria,Snodgrassella alvi ( 1196083 ),Snodgrassella ( 1193515 ),0,0,0,-0.06,-0.07,0.04,0.04,0.4,0.4,0.07,0.07
Bacteria,Neisseria shayeganii ( 607712 ),Neisseria ( 482 ),0,0,40,-0.11,0.69,0.01,24.97,0.21,0.94,0.06,16.64
Bacteria,Selenomonas sputigena ( 69823 ),Selenomonas ( 970 ),0,0,0,-0.14,-0.15,0.18,0.19,2.01,0.08,0.07,0.3
Bacteria,Streptococcus dentisani ( 1458253 ),Streptococcus ( 1301 ),0,0,23,-0.13,-0.03,0.06,249.63,1.16,0.12,0.04,86.81
Bacteria,Streptococcus mutans ( 1309 ),Streptococcus ( 1301 ),0,0,23,-0.14,-0.03,0.1,249.63,0.7,0.12,0.07,86.81
Bacteria,Campylobacter fetus ( 196 ),Campylobacter ( 194 ),0,0,1,-0.12,-0.08,0.01,2.74,0.36,0.52,0.03,1.54
Bacteria,Streptococcus gordonii ( 1302 ),Streptococcus ( 1301 ),0,0,23,-0.09,-0.03,1.86,249.63,0.14,0.12,0.57,86.81
Bacteria,Salinispira pacifica ( 1307761 ),Salinispira ( 1616789 ),0,0,0,0.4,0.4,0.01,0.01,0.0,0.0,0.0,0.0
Bacteria,Streptococcus australis ( 113107 ),Streptococcus ( 1301 ),0,0,23,6.65,-0.03,0.03,249.63,0.09,0.12,0.7,86.81
Bacteria,Streptococcus pasteurianus ( 197614 ),Streptococcus ( 1301 ),0,0,23,-0.12,-0.03,0.07,249.63,1.06,0.12,0.01,86.81
Bacteria,Haemophilus sp. ( 740 ),Haemophilus ( 724 ),0,0,97,0.07,1.27,0.01,42.06,0.0,1.04,0.0,15.97
Bacteria,Prevotella nigrescens ( 28133 ),Prevotella ( 838 ),0,0,5,0.21,0.25,0.03,23.36,-0.12,-0.01,0.25,15.64
Bacteria,Candidatus Evansia muelleri ( 1495769 ),Candidatus Evansia ( 1495768 ),0,0,0,0.23,0.23,0.01,0.01,0.0,0.0,0.0,0.0
Mammalia,Cercocebus atys ( 9531 ),Cercocebus ( 9529 ),0,0,0,0.12,0.12,0.04,0.04,0.0,0.0,0.0,0.0
Bacteria,Gallibacterium anatis ( 750 ),Gallibacterium ( 155493 ),0,0,0,0.07,0.06,0.1,0.1,0.0,0.0,0.0,0.0
Bacteria,Selenomonas ruminantium ( 971 ),Selenomonas ( 970 ),0,0,0,-0.27,-0.15,0.01,0.19,0.4,0.08,0.03,0.3
Mammalia,Nomascus leucogenys ( 61853 ),Nomascus ( 325165 ),0,0,0,0.13,0.13,0.01,0.01,0.0,0.0,0.0,0.0
Bacteria,Basilea psittacipulmonis ( 1472345 ),Basilea ( 1472344 ),0,0,0,0.05,0.05,0.04,0.04,0.0,0.0,0.0,0.0
Bacteria,Streptococcus gallolyticus ( 315405 ),Streptococcus ( 1301 ),0,0,23,-0.18,-0.03,0.12,249.63,0.18,0.12,0.03,86.81
Bacteria,Amphibacillus xylanus ( 1449 ),Amphibacillus ( 29331 ),0,0,0,0.03,0.02,0.04,0.04,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium Ad_125_D08 ( 1489285 ),No genus ( -1 ),0,0,0,16.39,0.0,0.01,0.0,0.0,0.0,0.0,0.0
Bacteria,uncultured Acidobacteria bacterium ( 171953 ),No genus ( -1 ),0,0,0,-0.34,0.0,0.01,0.0,0.0,0.0,0.0,0.0
Artificial Sequences,synthetic construct ( 32630 ),No genus ( -1 ),0,0,0,-0.21,0.0,0.04,0.0,-0.16,0.0,0.1,0.0
Unclassified Phage,Streptococcus phage 2167 ( 870475 ),No genus ( -1 ),0,0,0,5.75,0.0,0.01,0.0,0.0,0.0,0.0,0.0
Unclassified Phage,Streptococcus phage 8140 ( 870474 ),No genus ( -1 ),0,1,0,100.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
Unclassified Phage,Streptococcus phage 11865 ( 870473 ),No genus ( -1 ),0,1,0,100.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
Unclassified Phage,Streptococcus phage 23782 ( 870472 ),No genus ( -1 ),0,0,0,1.08,0.0,0.01,0.0,0.0,0.0,0.0,0.0
Unclassified Phage,Streptococcus phage 34117 ( 870471 ),No genus ( -1 ),0,2,0,100.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium Contig993 ( 1393642 ),No genus ( -1 ),0,0,0,1.28,0.0,0.01,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium Contig543 ( 1393587 ),No genus ( -1 ),0,0,0,2.59,0.0,0.01,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium Contig193 ( 1393525 ),No genus ( -1 ),0,1,0,100.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
Unclassified Phage,Streptococcus phage 040922 ( 870470 ),No genus ( -1 ),0,0,0,6.05,0.0,0.04,0.0,0.0,0.0,0.0,0.0
Caudovirales (dsDNA phages),Pseudomonas phage phi297 ( 1129145 ),No genus ( -1 ),0,0,0,-0.28,0.0,0.04,0.0,0.0,0.0,0.0,0.0
Unclassified Sequence (synthetic),uncultured organism ( 155900 ),No genus ( -1 ),0,0,0,-0.28,0.0,0.33,0.0,0.0,0.0,0.0,0.0
Bacteria,Plautia stali symbiont ( 891974 ),No genus ( -1 ),0,0,0,-0.35,0.0,0.01,0.0,0.0,0.0,0.0,0.0
Bacteria,Rhodocyclaceae bacterium PG1-Ca6 ( 1565605 ),No genus ( -1 ),0,0,0,-0.36,0.0,0.01,0.0,0.0,0.0,0.0,0.0
Bacteria,Coriobacteriaceae bacterium 68-1-3 ( 1531429 ),No genus ( -1 ),0,0,0,-0.08,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Bacteria,uncultured actinobacterium ( 152507 ),No genus ( -1 ),0,0,0,-0.28,0.0,0.01,0.0,0.0,0.0,0.0,0.0
Bacteria,beta proteobacterium CB ( 543913 ),No genus ( -1 ),0,0,0,-0.22,0.0,0.01,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium Ad_087_C16_contig1 ( 1489281 ),No genus ( -1 ),0,1,0,100.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
Bacteria,Candidatus Saccharibacteria oral taxon TM7x ( 1476577 ),No genus ( -1 ),0,0,0,-0.18,0.0,0.13,0.0,-0.1,0.0,0.16,0.0
Environmental samples,uncultured bacterium HF0500_25A21 ( 542513 ),No genus ( -1 ),0,0,0,-0.36,0.0,0.01,0.0,0.0,0.0,0.0,0.0
Bacteria,Burkholderiales bacterium GJ-E10 ( 1469502 ),No genus ( -1 ),0,0,0,-0.34,0.0,0.01,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium zdt-25h12 ( 325464 ),No genus ( -1 ),0,0,0,-0.31,0.0,0.01,0.0,0.0,0.0,0.0,0.0
Caudovirales (dsDNA phages),Haemophilus phage S2 ( 53000 ),No genus ( -1 ),0,2,0,100.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Unclassified Phage,Streptococcus phage Spn1 ( 1461246 ),No genus ( -1 ),0,1,0,100.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
Bacteria,Comamonadaceae bacterium A1 ( 1458425 ),No genus ( -1 ),0,0,0,-0.32,0.0,0.01,0.0,0.0,0.0,0.0,0.0
Unclassified Phage,Streptococcus phage V22 ( 870469 ),No genus ( -1 ),0,0,0,18.79,0.0,0.04,0.0,0.0,0.0,0.0,0.0
Bacteria,Neisseriaceae bacterium NB-13 ( 908812 ),No genus ( -1 ),0,1,0,100.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
Viruses,SEN virus ( 136966 ),No genus ( -1 ),0,0,0,8.81,0.0,0.01,0.0,0.0,0.0,0.0,0.0
Caudovirales (dsDNA phages),Streptococcus phage EJ-1 ( 12402 ),No genus ( -1 ),0,0,0,1.11,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Bacteria,butyrate-producing bacterium SSC/2 ( 245018 ),No genus ( -1 ),0,0,0,-0.16,0.0,0.09,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium A1Q1_fos_550 ( 1256583 ),No genus ( -1 ),0,0,0,-0.29,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Artificial Sequences,Integrative promoter probe vector pPP2 ( 411946 ),No genus ( -1 ),0,0,0,-0.04,0.0,0.01,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium BAC10G6 ( 1329522 ),No genus ( -1 ),0,0,0,53.09,0.0,0.01,0.0,0.0,0.0,0.0,0.0
Bacteria,Flammeovirgaceae bacterium 311 ( 1257021 ),No genus ( -1 ),0,0,0,-0.13,0.0,0.01,0.0,0.0,0.0,0.0,0.0
Bacteria,butyrate-producing bacterium SS3/4 ( 245014 ),No genus ( -1 ),0,0,0,0.13,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Unclassified Phage,Streptococcus phage phiD12 ( 1289600 ),No genus ( -1 ),0,1,0,100.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
Caudovirales (dsDNA phages),Burkholderia phage Bcep22 ( 242527 ),No genus ( -1 ),0,0,0,-0.27,0.0,0.04,0.0,0.0,0.0,0.0,0.0
Unclassified Phage,Streptococcus phage phiBHN167 ( 1267169 ),No genus ( -1 ),0,1,0,100.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium ( 77133 ),No genus ( -1 ),0,0,0,-0.32,0.0,1.33,0.0,-0.39,0.0,0.03,0.0
Environmental samples,uncultured bacterium contig00206 ( 1239513 ),No genus ( -1 ),0,0,0,-0.08,0.0,0.01,0.0,0.0,0.0,0.0,0.0
Unclassified Sequence (synthetic),uncultured microorganism ( 358574 ),No genus ( -1 ),0,0,0,-0.32,0.0,0.01,0.0,0.0,0.0,0.0,0.0
Environmental samples,uncultured bacterium MID12 ( 764346 ),No genus ( -1 ),0,0,0,14.19,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Artificial Sequences,Cloning vector pAM120 ( 46449 ),No genus ( -1 ),0,3,0,5.32,0.0,0.72,0.0,0.0,0.0,0.0,0.0
Bacteria,bacterium EBAD25 ( 1195816 ),No genus ( -1 ),0,0,0,-0.34,0.0,0.04,0.0,0.0,0.0,0.0,0.0
Caudovirales (dsDNA phages),Streptococcus phage MM1 ( 120574 ),No genus ( -1 ),0,1,0,100.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
Artificial Sequences,Integrative vector pNLE1 ( 130490 ),No genus ( -1 ),0,1,0,100.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
Bacteria,Sulfurihydrogenibium sp. YO3AOP1 ( 436114 ),Sulfurihydrogenibium ( 212790 ),0,0,0,0.01,-0.2,0.01,0.01,0.0,0.0,0.0,0.0
Bacteria,Shewanella piezotolerans ( 404011 ),Shewanella ( 22 ),0,0,0,0.02,-0.19,0.01,0.04,0.0,-0.43,0.0,0.01
Bacteria,Turneriella parva ( 29510 ),Turneriella ( 338321 ),0,0,0,-0.06,-0.06,0.01,0.01,0.0,0.0,0.0,0.0
Mammalia,Saimiri boliviensis ( 27679 ),Saimiri ( 9520 ),0,0,0,-0.07,-0.07,0.01,0.01,0.0,0.0,0.0,0.0
Bacteria,Streptococcus lutetiensis ( 150055 ),Streptococcus ( 1301 ),0,0,23,-0.19,-0.03,0.01,249.63,0.0,0.12,0.0,86.81
Red Algae,Pyropia yezoensis ( 2788 ),Pyropia ( 1094566 ),0,0,0,0.34,-0.02,0.01,0.01,0.0,0.0,0.0,0.0
Bacteria,Campylobacter coli ( 195 ),Campylobacter ( 194 ),0,0,1,-0.11,-0.08,0.01,2.74,0.0,0.52,0.0,1.54
Bacteria,Streptobacillus moniliformis ( 34105 ),Streptobacillus ( 34104 ),0,0,0,-0.1,-0.1,0.01,0.01,0.0,0.0,0.0,0.0
Bacteria,Glaciecola sp. 4H-3-7+YE-5 ( 983545 ),Glaciecola ( 89404 ),0,0,0,-0.07,-0.14,0.01,0.01,0.0,0.0,0.0,0.0
Bacteria,Ochrobactrum anthropi ( 529 ),Ochrobactrum ( 528 ),0,0,0,-0.1,-0.1,0.01,0.01,0.0,0.0,0.0,0.0
Bacteria,Saccharophagus degradans ( 86304 ),Saccharophagus ( 316625 ),0,0,0,-0.1,-0.1,0.01,0.01,0.0,0.0,0.0,0.0
Bacteria,Gloeocapsa sp. PCC 7428 ( 1173026 ),Gloeocapsa ( 102231 ),0,0,0,-0.1,-0.1,0.01,0.01,0.0,0.0,0.0,0.0
Bacteria,Arcobacter nitrofigilis ( 28199 ),Arcobacter ( 28196 ),0,0,0,-0.01,-0.25,0.04,0.07,0.0,0.0,0.0,0.0
Bacteria,Slackia heliotrinireducens ( 84110 ),Slackia ( 84108 ),0,0,0,-0.07,-0.08,0.03,0.03,0.0,0.74,0.0,0.16
Bacteria,Cylindrospermum stagnale ( 142864 ),Cylindrospermum ( 56106 ),0,0,0,-0.11,-0.11,0.01,0.01,0.0,0.0,0.0,0.0
Bacteria,Actinobacillus suis ( 716 ),Actinobacillus ( 713 ),0,0,0,-0.06,-0.03,0.09,0.63,0.0,-0.15,0.0,0.09
Bacteria,Saprospira grandis ( 1008 ),Saprospira ( 1007 ),0,0,0,-0.11,-0.11,0.01,0.01,0.0,0.0,0.0,0.0
Bacteria,Actinobacillus equuli ( 718 ),Actinobacillus ( 713 ),0,0,0,-0.06,-0.03,0.09,0.63,0.0,-0.15,0.0,0.09
Bacteria,Desulfitobacterium dichloroeliminans ( 233055 ),Desulfitobacterium ( 36853 ),0,0,0,0.11,-0.12,0.01,0.01,0.0,0.0,0.0,0.0
Bacteria,Edwardsiella tarda ( 636 ),Edwardsiella ( 635 ),0,0,0,-0.11,-0.12,0.01,0.01,0.0,0.0,0.0,0.0
Bacteria,uncultured Streptococcus sp. ( 83427 ),Streptococcus ( 1301 ),0,0,23,-0.17,-0.03,0.04,249.63,0.0,0.12,0.0,86.81
Bacteria,Xenorhabdus nematophila ( 628 ),Xenorhabdus ( 626 ),0,0,0,-0.11,-0.12,0.01,0.04,0.0,0.0,0.0,0.0
Bacteria,Streptococcus macedonicus ( 59310 ),Streptococcus ( 1301 ),0,0,23,-0.17,-0.03,0.04,249.63,0.0,0.12,0.0,86.81
Bacteria,Shigella sonnei ( 624 ),Shigella ( 620 ),0,0,0,-0.11,-0.14,0.01,0.13,0.0,0.0,0.0,0.0
Bacteria,Streptococcus sanguinis ( 1305 ),Streptococcus ( 1301 ),0,0,23,-0.15,-0.03,0.82,249.63,0.02,0.12,1.53,86.81
Bacteria,Xenorhabdus doucetiae ( 351671 ),Xenorhabdus ( 626 ),0,0,0,-0.07,-0.12,0.03,0.04,0.0,0.0,0.0,0.0
Bacteria,Raoultella ornithinolytica ( 54291 ),Raoultella ( 160674 ),0,0,0,-0.12,-0.15,0.01,0.01,0.0,0.0,0.0,0.0
Mammalia,Pongo abelii ( 9601 ),Pongo ( 9599 ),0,0,0,-0.06,-0.07,0.06,0.06,0.0,0.0,0.0,0.0
Bacteria,Acinetobacter sp. ADP1 ( 62977 ),Acinetobacter ( 469 ),0,0,0,-0.14,-0.13,0.01,0.09,0.0,-0.13,0.0,0.03
Bacteria,Cellvibrio japonicus ( 155077 ),Cellvibrio ( 10 ),0,0,0,-0.09,-0.09,0.03,0.03,0.0,0.0,0.0,0.0
Bacteria,Shigella dysenteriae ( 622 ),Shigella ( 620 ),0,0,0,-0.13,-0.14,0.01,0.13,0.0,0.0,0.0,0.0
Bacteria,Acetobacterium woodii ( 33952 ),Acetobacterium ( 33951 ),0,0,0,-0.13,-0.13,0.01,0.01,0.0,0.0,0.0,0.0
Bacteria,Dermacoccus nishinomiyaensis ( 1274 ),Dermacoccus ( 57495 ),0,0,0,-0.13,-0.14,0.01,0.01,0.0,0.0,0.0,0.0
Saccharomyces,Saccharomyces cerevisiae ( 4932 ),Saccharomyces ( 4930 ),0,0,0,-0.14,-0.14,0.01,0.01,0.0,0.0,0.0,0.0
Bacteria,Yersinia similis ( 367190 ),Yersinia ( 629 ),0,0,0,-0.08,-0.23,0.01,0.07,0.0,-0.34,0.0,0.04
Bacteria,Thalassolituus oleivorans ( 187493 ),Thalassolituus ( 187492 ),0,0,0,-0.14,-0.14,0.01,0.01,0.0,0.0,0.0,0.0
Bacteria,Ilumatobacter coccineus ( 467094 ),Ilumatobacter ( 682522 ),0,0,0,-0.14,-0.14,0.01,0.01,0.0,0.0,0.0,0.0
Bacteria,Aliivibrio wodanis ( 80852 ),Aliivibrio ( 511678 ),0,0,0,-0.13,-0.15,0.01,0.06,0.0,0.0,0.0,0.0
Bacteria,Butyrivibrio proteoclasticus ( 43305 ),Butyrivibrio ( 830 ),0,0,0,-0.13,-0.15,0.01,0.01,0.0,-0.15,0.0,0.01
Bacteria,Zobellia galactanivorans ( 63186 ),Zobellia ( 112040 ),0,0,0,-0.14,-0.14,0.01,0.01,0.0,0.0,0.0,0.0
Bacteria,Leuconostoc gelidum ( 1244 ),Leuconostoc ( 1243 ),0,0,0,-0.11,-0.18,0.01,0.03,0.0,-0.15,0.0,0.15
Bacteria,Elizabethkingia sp. BM10 ( 722877 ),Elizabethkingia ( 308865 ),0,0,0,-0.16,-0.13,0.01,0.01,0.0,0.0,0.0,0.0
Bacteria,uncultured Gemella sp. ( 254352 ),Gemella ( 1378 ),0,0,0,-0.15,-0.14,0.01,0.07,0.0,0.53,0.0,6.36
Bacteria,Paraglaciecola psychrophila ( 326544 ),Paraglaciecola ( 1621534 ),0,0,0,-0.15,-0.15,0.01,0.01,0.0,0.0,0.0,0.0
Bacteria,Acholeplasma brassicae ( 61635 ),Acholeplasma ( 2147 ),0,0,0,-0.11,-0.19,0.01,0.04,0.0,0.0,0.0,0.0
Bacteria,Vibrio vulnificus ( 672 ),Vibrio ( 662 ),0,0,0,-0.1,-0.21,0.01,0.07,0.0,0.0,0.0,0.0
Bacteria,Clostridium autoethanogenum ( 84023 ),Clostridium ( 1485 ),0,0,0,0.13,-0.18,0.01,0.12,0.0,-0.31,0.0,0.03
Bacteria,Brevundimonas subvibrioides ( 74313 ),Brevundimonas ( 41275 ),0,0,0,-0.14,-0.16,0.01,0.01,0.0,0.0,0.0,0.0
Bacteria,Aliivibrio salmonicida ( 40269 ),Aliivibrio ( 511678 ),0,0,0,-0.16,-0.15,0.01,0.06,0.0,0.0,0.0,0.0
Bacteria,Paenibacillus borealis ( 160799 ),Paenibacillus ( 44249 ),0,0,0,-0.05,-0.49,0.01,0.06,0.0,0.0,0.0,0.0
Bacteria,Leuconostoc citreum ( 33964 ),Leuconostoc ( 1243 ),0,0,0,-0.13,-0.18,0.01,0.03,0.0,-0.15,0.0,0.15
Bacteria,Carnobacterium sp. 17-4 ( 208596 ),Carnobacterium ( 2747 ),0,0,0,-0.14,-0.18,0.01,0.06,0.0,0.0,0.0,0.0
Bacteria,Thioalkalimicrobium cyclicum ( 147268 ),Thioalkalimicrobium ( 92244 ),0,0,0,-0.13,-0.19,0.01,0.01,0.0,0.0,0.0,0.0
Bacteria,Treponema azotonutricium ( 150829 ),Treponema ( 157 ),0,0,0,0.11,-0.23,0.01,0.04,0.0,-0.29,0.0,0.19
