Category,Species,Genus,Score1,Score2,Score3,NT Species Z,NT Genus Z,NT Species rM,NT Genus rM,NR Species Z,NR Genus Z,NR Species rM,NR Genus rM
Bacteria,Treponema putidum ( 221027 ),Treponema ( 157 ),0,0,0,-0.27,-0.2,0.02,0.21,0.0,-0.29,0.0,0.19
Bacteria,Treponema azotonutricium ( 150829 ),Treponema ( 157 ),0,0,0,0.28,-0.2,0.02,0.21,0.0,-0.29,0.0,0.19
Bacteria,Roseburia hominis ( 301301 ),Roseburia ( 841 ),0,0,0,-0.24,-0.27,0.02,0.04,0.0,-0.29,0.0,0.02
Bacteria,Streptococcus viridans ( 78535 ),Streptococcus ( 1301 ),0,0,-2,0.35,-0.18,0.02,6.17,0.0,-0.22,0.0,3.33
Bacteria,Streptococcus oligofermentans ( 195041 ),Streptococcus ( 1301 ),0,0,-2,-0.18,-0.18,0.04,6.17,0.0,-0.22,0.0,3.33
Bacteria,Chromohalobacter salexigens ( 158080 ),Chromohalobacter ( 42054 ),0,0,0,-0.29,-0.22,0.02,0.02,0.0,0.0,0.0,0.0
Viridiplantae (green plants),Musa acuminata ( 4641 ),Musa ( 4640 ),0,0,0,-0.26,-0.25,0.02,0.02,0.0,0.0,0.0,0.0
Bacteria,Leptothrix cholodnii ( 34029 ),Leptothrix ( 88 ),0,0,0,-0.26,-0.26,0.02,0.02,0.0,0.0,0.0,0.0
Bacteria,Corynebacterium glyciniphilum ( 1404244 ),Corynebacterium ( 1716 ),0,0,0,-0.28,-0.24,0.02,0.19571667681818194,0.0,-0.16,0.0,0.89
Bacteria,Streptococcus constellatus ( 76860 ),Streptococcus ( 1301 ),0,0,-2,-0.19,-0.18,0.04,6.17,0.0,-0.22,0.0,3.33
Bacteria,Eubacterium acidaminophilum ( 1731 ),Eubacterium ( 1730 ),0,0,0,-0.18,-0.36,0.02,0.04,0.0,-0.31,0.0,0.02
Bacteria,Pseudomonas sp. UW4 ( 1207075 ),Pseudomonas ( 286 ),0,0,-4,-0.24,-0.29,0.02,3.9042918722727302,0.0,-0.38,0.0,3.5
Bacteria,Mycobacterium intracellulare ( 1767 ),Mycobacterium ( 1763 ),0,0,0,-0.34,-0.21,0.02,0.47,0.0,-0.37,0.0,0.51
Bacteria,Bacteroides thetaiotaomicron ( 818 ),Bacteroides ( 816 ),0,0,0,-0.17,-0.17,0.04,0.23,-0.04,-0.27,0.02,0.34
Bacteria,Staphylococcus saprophyticus ( 29385 ),Staphylococcus ( 1279 ),0,0,0,-0.27,-0.27,0.02,0.15,0.0,-0.32,0.0,0.06
Bacteria,Acinetobacter guillouiae ( 106649 ),Acinetobacter ( 469 ),0,0,0,-0.19,-0.13,0.04,0.04,-0.17,-0.13,0.02,0.04
Bacteria,Herbaspirillum seropedicae ( 964 ),Herbaspirillum ( 963 ),0,0,0,-0.33,-0.22,0.02,0.02,0.0,-0.32,0.0,0.02
Bacteria,Bifidobacterium pseudolongum ( 1694 ),Bifidobacterium ( 1678 ),0,0,0,-0.21,-0.17,0.04,1.12,0.0,-0.33,0.0,0.72
Bacteria,Klebsiella oxytoca ( 571 ),Klebsiella ( 570 ),0,0,0,-0.22,-0.17,0.04,0.04,0.0,-0.13,0.0,0.04
Bacteria,Bifidobacterium bifidum ( 1681 ),Bifidobacterium ( 1678 ),0,0,0,-0.11,-0.17,0.08,1.12,0.0,-0.33,0.0,0.72
Bacteria,Corynebacterium marinum ( 349751 ),Corynebacterium ( 1716 ),0,0,0,-0.32,-0.24,0.02,0.19571667681818194,0.0,-0.16,0.0,0.89
Bacteria,Corynebacterium halotolerans ( 225326 ),Corynebacterium ( 1716 ),0,0,0,-0.33,-0.24,0.02,0.19571667681818194,0.0,-0.16,0.0,0.89
Bacteria,Bifidobacterium scardovii ( 158787 ),Bifidobacterium ( 1678 ),0,0,0,-0.15,-0.17,0.06,1.12,0.0,-0.33,0.0,0.72
Bacteria,Streptococcus sp. I-G2 ( 1156431 ),Streptococcus ( 1301 ),0,0,-2,-0.22,-0.18,0.04,6.17,0.0,-0.22,0.0,3.33
Bacteria,Streptomyces lydicus ( 47763 ),Streptomyces ( 1883 ),0,0,0,-0.15,-0.52,0.02,0.07678608918181795,0.0,-0.42,0.0,0.02
Bacteria,Ruminococcus bromii ( 40518 ),Ruminococcus ( 1263 ),0,0,0,-0.21,-0.13,0.06,0.21,0.0,-0.23,0.0,0.13
Bacteria,Achromobacter xylosoxidans ( 85698 ),Achromobacter ( 222 ),0,0,0,-0.29,-0.29,0.02,0.02,0.0,0.0,0.0,0.0
Bacteria,Adlercreutzia equolifaciens ( 446660 ),Adlercreutzia ( 447020 ),0,0,0,-0.29,-0.29,0.02,0.02,0.0,0.0,0.0,0.0
Fungi,Cordyceps militaris ( 73501 ),Cordyceps ( 45234 ),0,0,0,-0.31,-0.28,0.02,0.02,0.0,0.0,0.0,0.0
Bacteria,Lactobacillus johnsonii ( 33959 ),Lactobacillus ( 1578 ),0,0,0,-0.27,-0.31,0.02,1.04,0.0,-0.31,0.0,0.76
Bacteria,Salinispora tropica ( 168695 ),Salinispora ( 168694 ),0,0,0,-0.25,-0.34,0.02,0.02,0.0,0.0,0.0,0.0
Bacteria,Rhodoferax ferrireducens ( 192843 ),Rhodoferax ( 28065 ),0,0,0,-0.29,-0.29,0.02,0.02,0.0,0.0,0.0,0.0
Bacteria,Corynebacterium singulare ( 161899 ),Corynebacterium ( 1716 ),0,0,0,-0.37,-0.24,0.02,0.19571667681818194,0.0,-0.16,0.0,0.89
Bacteria,Lactobacillus casei ( 1582 ),Lactobacillus ( 1578 ),0,0,0,-0.28,-0.31,0.02,1.04,0.0,-0.31,0.0,0.76
Bacteria,Corynebacterium diphtheriae ( 1717 ),Corynebacterium ( 1716 ),0,0,0,-0.27,-0.24,0.02,0.19571667681818194,-0.16,-0.16,0.02,0.89
Bacteria,Hymenobacter swuensis ( 1446467 ),Hymenobacter ( 89966 ),0,0,0,-0.31,-0.3,0.02,0.02,0.0,0.0,0.0,0.0
Bacteria,Caulobacter sp. K31 ( 366602 ),Caulobacter ( 75 ),0,0,0,-0.31,-0.29,0.02,0.0,0.0,0.0,0.0,0.0
Bacteria,Staphylococcus aureus ( 1280 ),Staphylococcus ( 1279 ),0,0,0,-0.34,-0.27,0.02,0.15,0.0,-0.32,0.0,0.06
Bacteria,Citrobacter amalonaticus ( 35703 ),Citrobacter ( 544 ),0,0,0,-0.32,-0.29,0.02,0.02,0.0,-0.2,0.0,0.02
Bacteria,Roseburia intestinalis ( 166486 ),Roseburia ( 841 ),0,0,0,-0.33,-0.27,0.02,0.04,-0.02,-0.29,0.02,0.02
Bacteria,Arthrobacter phenanthrenivorans ( 361575 ),Arthrobacter ( 1663 ),0,0,0,-0.26,-0.37,0.02,0.11,0.0,0.0,0.0,0.0
Bacteria,Arthrobacter chlorophenolicus ( 85085 ),Arthrobacter ( 1663 ),0,0,0,-0.26,-0.37,0.02,0.11,0.0,0.0,0.0,0.0
Bacteria,Mycobacterium vanbaalenii ( 110539 ),Mycobacterium ( 1763 ),0,0,0,-0.12,-0.21,0.08,0.47,0.0,-0.37,0.0,0.51
Bacteria,Desulfovibrio alaskensis ( 58180 ),Desulfovibrio ( 872 ),0,0,0,-0.2,-0.47,0.02,0.02,0.0,0.0,0.0,0.0
Bacteria,[Eubacterium] eligens ( 39485 ),Eubacterium ( 1730 ),0,0,0,-0.27,-0.36,0.02,0.04,0.0,-0.31,0.0,0.02
Escherichia coli,Escherichia coli ( 562 ),Escherichia ( 561 ),0,0,0,-0.1,-0.1,0.04,0.0,-0.2,-0.2,0.04,0.04
Bacteria,Pandoraea pulmonicola ( 93221 ),Pandoraea ( 93217 ),0,0,0,-0.31,-0.33,0.02,0.04,0.0,0.0,0.0,0.0
Bacteria,Mycobacterium chubuense ( 1800 ),Mycobacterium ( 1763 ),0,0,0,-0.12,-0.21,0.08,0.47,0.0,-0.37,0.0,0.51
Bacteria,Rhodobacter sphaeroides ( 1063 ),Rhodobacter ( 1060 ),0,0,0,-0.29,-0.35,0.02,0.02,0.0,0.0,0.0,0.0
Bacteria,Pandoraea sp. RB-44 ( 1380774 ),Pandoraea ( 93217 ),0,0,0,-0.31,-0.33,0.02,0.04,0.0,0.0,0.0,0.0
Bacteria,Corynebacterium efficiens ( 152794 ),Corynebacterium ( 1716 ),0,0,0,-0.28,-0.24,0.02,0.19571667681818194,-0.24,-0.16,0.02,0.89
Bacteria,Pseudomonas denitrificans ( 43306 ),Pseudomonas ( 286 ),0,0,-4,-0.36,-0.29,0.02,3.9042918722727302,0.0,-0.38,0.0,3.5
Bacteria,Burkholderia oklahomensis ( 342113 ),Burkholderia ( 32008 ),0,0,0,-0.31,-0.34,0.02,0.0,0.0,-0.37,0.0,0.02
Bacteria,Xanthomonas albilineans ( 29447 ),Xanthomonas ( 338 ),0,0,0,-0.4,-0.27,0.02,0.0,0.0,-0.35,0.0,0.13
Bacteria,Gardnerella vaginalis ( 2702 ),Gardnerella ( 2701 ),0,0,0,-0.24,-0.24,0.02,0.02,-0.22,-0.22,0.02,0.02
Bacteria,Actinoplanes friuliensis ( 196914 ),Actinoplanes ( 1865 ),0,0,0,-0.17,-0.31,0.04,0.11,0.0,-0.48,0.0,0.02
Bacteria,Ralstonia solanacearum ( 305 ),Ralstonia ( 48736 ),0,0,0,-0.31,-0.35,0.02,0.04,0.0,-0.36,0.0,0.02
Bacteria,Bacteroides salanitronis ( 376805 ),Bacteroides ( 816 ),0,0,0,-0.21,-0.17,0.06,0.23,0.0,-0.27,0.0,0.34
Bacteria,Alicycliphilus denitrificans ( 179636 ),Alicycliphilus ( 201096 ),0,0,0,-0.33,-0.33,0.02,0.02,0.0,0.0,0.0,0.0
Bacteria,Enterococcus faecium ( 1352 ),Enterococcus ( 1350 ),0,0,0,-0.25,-0.23,0.02,0.02,-0.18,-0.3,0.02,0.02
Bacteria,Cupriavidus basilensis ( 68895 ),Cupriavidus ( 106589 ),0,0,0,-0.33,-0.33,0.02,0.0,0.0,-0.32,0.0,0.02
Bacteria,Burkholderia sp. YI23 ( 1097668 ),Burkholderia ( 32008 ),0,0,0,-0.33,-0.34,0.02,0.0,0.0,-0.37,0.0,0.02
Bacteria,Verrucosispora maris ( 1003110 ),Verrucosispora ( 84593 ),0,0,0,-0.33,-0.33,0.02,0.02,0.0,0.0,0.0,0.0
Bacteria,Deinococcus proteolyticus ( 55148 ),Deinococcus ( 1298 ),0,0,0,-0.38,-0.29,0.02,0.02,0.0,0.0,0.0,0.0
Bacteria,Rhodococcus pyridinivorans ( 103816 ),Rhodococcus ( 1827 ),0,0,0,-0.33,-0.34,0.02,0.0,0.0,-0.37,0.0,0.04
Mammalia,Bos taurus ( 9913 ),Bos ( 9903 ),0,0,0,-0.24,-0.24,0.04,0.04,0.0,0.0,0.0,0.0
Bacteria,Variovorax paradoxus ( 34073 ),Variovorax ( 34072 ),0,0,0,-0.33,-0.34,0.02,0.0,0.0,0.0,0.0,0.0
Bacteria,Corynebacterium doosanense ( 1121358 ),Corynebacterium ( 1716 ),0,0,0,-0.4,-0.24,0.02,0.19571667681818194,-0.12,-0.16,0.02,0.89
Bacteria,Phenylobacterium zucineum ( 284016 ),Phenylobacterium ( 20 ),0,0,0,-0.33,-0.34,0.02,0.02,0.0,0.0,0.0,0.0
Fungi,Trametes versicolor ( 5325 ),Trametes ( 5324 ),0,0,0,-0.3,-0.34,0.02,0.02,-0.11,-0.11,0.02,0.02
Bacteria,Mycobacterium sp. MCS ( 164756 ),Mycobacterium ( 1763 ),0,0,0,-0.28,-0.21,0.04,0.47,0.0,-0.37,0.0,0.51
Bacteria,Burkholderia ambifaria ( 152480 ),Burkholderia ( 32008 ),0,0,0,-0.34,-0.34,0.02,0.0,0.0,-0.37,0.0,0.02
